Date, Timestamp, Level, Module, Description
12-31,18:00:01.125,I,mediaserver,ServiceManager:	0x7722d220
12-31,18:00:01.125,I,mediaserver,MediaServer,	pause extended - 2.5 sec
12-31,18:00:01.170,I,BootAnimation,enabling	bootanim
12-31,18:00:01.181,D,BootAnimation,property_set('service.bootanim.enabled',	'1'): 0
12-31,18:00:01.189,I,BootAnimation,could	not parse bootanim delay from '/data/bootanim.conf', using default (0 ms)
12-31,18:00:01.195,D,BootAnimation,property_set('service.bootanim.delay',	'0'): 0
12-31,18:00:01.195,I,BootAnimation,bootanim	enabled
12-31,18:00:01.198,D,libEGL,loaded	/vendor/lib/egl/libEGL_POWERVR_SGX544_116.so
12-31,18:00:01.206,D,libEGL,loaded	/vendor/lib/egl/libGLESv1_CM_POWERVR_SGX544_116.so
12-31,18:00:01.209,E,ti_hwc,set[0]:	set[0]: No buffer is provided for GL composition
12-31,18:00:01.210,D,libEGL,loaded	/vendor/lib/egl/libGLESv2_POWERVR_SGX544_116.so
12-31,18:00:01.230,E,cutils-trace,Error	opening trace file: No such file or directory (2)
12-31,18:00:01.368,D,AndroidRuntime:	AndroidRuntime:
12-31,18:00:01.368,D,AndroidRuntime,>>>>>>	AndroidRuntime: >>>>>> AndroidRuntime START com.android.internal.os.ZygoteInit <<<<<<
12-31,18:00:01.368,D,AndroidRuntime,CheckJNI	AndroidRuntime: CheckJNI is OFF
12-31,18:00:01.416,D,dalvikvm,Trying	dalvikvm: Trying to load lib libjavacore.so 0x0
12-31,18:00:01.423,D,dalvikvm,Added	dalvikvm: Added shared lib libjavacore.so 0x0
12-31,18:00:01.448,D,dalvikvm,Trying	dalvikvm: Trying to load lib libnativehelper.so 0x0
12-31,18:00:01.449,D,dalvikvm,Added	dalvikvm: Added shared lib libnativehelper.so 0x0
12-31,18:00:01.586,I,SamplingProfilerIntegration,Profiling	SamplingProfilerIntegration: Profiling disabled.
12-31,18:00:01.592,E,cutils-trace,Error	Error opening trace file: No such file or directory (2)
12-31,18:00:01.596,I,Zygote,Preloading	Zygote: Preloading classes...
12-31,18:00:01.599,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 39K, 9% free 447K/488K, paused 5ms+1ms, total 7ms
12-31,18:00:01.599,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	dalvikvm: WAIT_FOR_CONCURRENT_GC blocked 2ms
12-31,18:00:01.602,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed <1K, 9% free 447K/488K, paused 2ms+0ms, total 4ms
12-31,18:00:01.625,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 16K, 4% free 536K/556K, paused 0ms+0ms, total 3ms
12-31,18:00:01.655,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 32K, 6% free 613K/648K, paused 1ms+0ms, total 3ms
12-31,18:00:01.658,I,Zygote,Preloading	Preloading resources...
12-31,18:00:01.674,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 16K, 4% free 699K/724K, paused 0ms+0ms, total 3ms
12-31,18:00:01.674,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	WAIT_FOR_CONCURRENT_GC blocked 2ms
12-31,18:00:01.677,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 7K, 3% free 703K/724K, paused 0ms+1ms, total 3ms
12-31,18:00:01.699,D,TextLayoutCache,Using	TextLayoutCache: Using debug level = 0 - Debug Enabled = 0
12-31,18:00:01.699,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 22K, 4% free 788K/816K, paused 7ms+0ms, total 10ms
12-31,18:00:01.713,I,BootAnimation,invoke	DSS reset
12-31,18:00:01.713,D,BootAnimation,invoking	DSS reset took 50297552
12-31,18:00:01.713,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay2/enabled'
12-31,18:00:01.714,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay3/enabled'
12-31,18:00:01.714,D,dss_reset_service,write	'2' --> '/sys/class/graphics/fb2/overlays'
12-31,18:00:01.714,D,dss_reset_service,write	'1' --> '/sys/devices/platform/omapdss/overlay2/enabled'
12-31,18:00:01.714,D,dss_reset_service,write	'1' --> '/sys/devices/platform/omapdss/overlay3/enabled'
12-31,18:00:01.714,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay2/enabled'
12-31,18:00:01.714,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay3/enabled'
12-31,18:00:01.718,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 8K, 2% free 882K/896K, paused 1ms+0ms, total 3ms
12-31,18:00:01.738,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 10K, 2% free 976K/992K, paused 1ms+0ms, total 3ms
12-31,18:00:01.753,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 9K, 2% free 1070K/1084K, paused 1ms+0ms, total 3ms
12-31,18:00:01.775,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 10K, 2% free 1178K/1192K, paused 0ms+1ms, total 3ms
12-31,18:00:01.795,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 13K, 2% free 1270K/1292K, paused 1ms+1ms, total 4ms
12-31,18:00:01.806,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 6K, 2% free 1604K/1632K, paused 1ms+0ms, total 4ms
12-31,18:00:01.822,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 7K, 1% free 1993K/2012K, paused 1ms+0ms, total 4ms
12-31,18:00:01.845,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 16K, 1% free 2088K/2108K, paused 2ms+0ms, total 6ms
12-31,18:00:01.845,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	dalvikvm: WAIT_FOR_CONCURRENT_GC blocked 2ms
12-31,18:00:01.850,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 10K, 1% free 2095K/2116K, paused 0ms+1ms, total 4ms
12-31,18:00:01.875,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 42K, 3% free 2302K/2352K, paused 2ms+1ms, total 13ms
12-31,18:00:01.875,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	dalvikvm: WAIT_FOR_CONCURRENT_GC blocked 3ms
12-31,18:00:01.881,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 51K, 5% free 2250K/2352K, paused 2ms+1ms, total 7ms
12-31,18:00:01.894,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 7K, 2% free 2347K/2376K, paused 1ms+1ms, total 5ms
12-31,18:00:01.899,I,Zygote,...preloaded	Zygote: ...preloaded 373 classes in 302ms.
12-31,18:00:01.902,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 12K, 1% free 2353K/2376K, paused 0ms+1ms, total 7ms
12-31,18:00:01.933,I,Zygote,...preloaded	...preloaded 274 resources in 276ms.
12-31,18:00:01.943,I,Zygote,...preloaded	...preloaded 31 resources in 10ms.
12-31,18:00:01.952,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 38K, 2% free 2568K/2608K, paused 1ms+1ms, total 7ms
12-31,18:00:01.958,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 20K, 3% free 2548K/2608K, paused 0ms+0ms, total 5ms
12-31,18:00:01.962,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed <1K, 3% free 2548K/2608K, paused 0ms+1ms, total 5ms
12-31,18:00:01.968,I,dalvikvm,System	dalvikvm: System server process 1462 has been created
12-31,18:00:01.970,I,Zygote,Accepting	Zygote: Accepting command socket connections
12-31,18:00:01.990,D,SystemClock,Setting	time of day to sec=86400
12-31,18:00:01.990,D,mtahw:::::::::::,rtc_set_t	0x0000000000015180
12-31,18:00:01.990,E,mtahw:::::::::::,rtc_set_t:	INVALID epoch (< 0x00000000386D4380)!!
12-31,18:00:01.990,W,SystemServer,System	clock is before 1970; setting to 1970.
01-01,18:00:00.026,E,BatteryService,No	charger supplies found
01-01,18:00:00.028,I,sysproc,Entered	system_init()
01-01,18:00:00.028,I,sysproc,ServiceManager:	0x78562e88
01-01,18:00:00.028,D,SensorService,nuSensorService	starting...
01-01,18:00:00.029,E,Sensors,open	device /dev/input/event0
01-01,18:00:00.029,E,Sensors,open	device /dev/input/event2
01-01,18:00:00.029,I,SensorService,vis-lightsensor	
01-01,18:00:00.029,I,SensorService,vis-accelerometer	
01-01,18:00:00.030,D,SensorService,nuSensorService	thread starting...
01-01,18:00:00.030,I,sysproc,System	server: starting Android runtime.
01-01,18:00:00.030,I,sysproc,System	server: starting Android services.
01-01,18:00:00.030,I,sysproc,System	server: entering thread pool.
01-01,18:00:00.030,I,SystemServer,Entered	the Android system server!
01-01,18:00:00.033,I,SystemServer,Waiting	for installd to be ready.
01-01,18:00:00.033,I,Installer,connecting...	
01-01,18:00:00.034,I,installd,new	installd: new connection
01-01,18:00:00.034,I,SystemServer,Power	Manager
01-01,18:00:00.036,I,SystemServer,Activity	Manager
01-01,18:00:00.038,D,dalvikvm,Note:	class Landroid/app/ActivityManagerNative; has 163 unimplemented (abstract) methods
01-01,18:00:00.046,D,ActivityManager,main()	Waiting for mService at 2039
01-01,18:00:00.048,I,ActivityManager,Memory	class: 64
01-01,18:00:00.066,D,dalvikvm,GC_CONCURRENT	freed 159K, 7% free 2892K/3104K, paused 3ms+1ms, total 13ms
01-01,18:00:00.073,W,BatteryStatsImpl,Couldn't	get kernel wake lock stats
01-01,18:00:00.079,D,FileUtils,Ignoring	sync() during startup
01-01,18:00:00.109,D,dss_reset_service,exit	threadloop
01-01,18:00:00.109,D,dss_reset_service,exit	
01-01,18:00:00.111,I,ServiceManager,service	ServiceManager: service 'mta_dss_reset.IDSSReset' died
01-01,18:00:00.120,D,dalvikvm,GC_CONCURRENT	freed 211K, 8% free 3114K/3380K, paused 2ms+1ms, total 9ms
01-01,18:00:00.133,I,UsageStats,readHistoryStatsFLOCK	accounts.xml OK
01-01,18:00:00.164,D,dalvikvm,GC_CONCURRENT	freed 252K, 9% free 3246K/3556K, paused 1ms+0ms, total 9ms
01-01,18:00:00.199,D,ActivityManager,main()	Got mService at 2192: 153
01-01,18:00:00.217,I,SystemServer,Display	Manager
01-01,18:00:00.220,I,SystemServer,Scheduling	Policy
01-01,18:00:00.224,I,DisplayManagerService,Display	device added: DisplayDeviceInfo{"Built-in Screen": 1280 x 800, 60.000004 fps, density 160, 150.0 x 150.0 dpi, touch INTERNAL, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, rotation 0, type BUILT_IN, address null}
01-01,18:00:00.230,I,SystemServer,Package	Manager
01-01,18:00:00.244,D,dalvikvm,GC_CONCURRENT	freed 167K, 6% free 3575K/3800K, paused 1ms+2ms, total 19ms
01-01,18:00:00.248,D,FileUtils,Ignoring	sync() during startup
01-01,18:00:00.265,D,dalvikvm,GC_CONCURRENT	freed 374K, 11% free 3706K/4144K, paused 1ms+0ms, total 11ms
01-01,18:00:00.266,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 5ms
01-01,18:00:00.282,D,SELinuxMMAC,Couldn't	find install policy /data/system/mac_permissions.xml
01-01,18:00:00.283,D,SELinuxMMAC,Using	install policy file /system/etc/security/mac_permissions.xml
01-01,18:00:00.287,D,dalvikvm,GC_CONCURRENT	freed 209K, 7% free 3958K/4228K, paused 2ms+1ms, total 12ms
01-01,18:00:00.316,D,dalvikvm,GC_CONCURRENT	freed 225K, 7% free 4228K/4512K, paused 2ms+1ms, total 14ms
01-01,18:00:00.316,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 1ms
01-01,18:00:00.339,D,dalvikvm,GC_CONCURRENT	freed 100K, 4% free 4550K/4712K, paused 2ms+1ms, total 13ms
01-01,18:00:00.378,D,dalvikvm,GC_CONCURRENT	freed 215K, 2% free 5031K/5116K, paused 2ms+1ms, total 23ms
01-01,18:00:00.413,D,dalvikvm,GC_CONCURRENT	freed 298K, 7% free 5330K/5688K, paused 1ms+2ms, total 16ms
01-01,18:00:00.518,D,dalvikvm,GC_CONCURRENT	freed 1252K, 22% free 4677K/5980K, paused 2ms+8ms, total 35ms
01-01,18:00:00.596,D,PackageManager,No	files in app dir /vendor/app
01-01,18:00:00.604,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.613,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.622,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.628,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.636,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.645,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.654,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.662,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.670,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.675,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.679,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.683,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.692,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.700,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.707,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.714,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.723,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.730,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.739,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.746,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.753,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.758,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.768,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.777,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.785,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.799,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.812,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.828,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.839,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.848,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.861,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,18:00:00.866,I,PackageManager,Time	to scan packages end: 0.421 seconds
01-01,18:00:00.867,W,PackageManager,Unknown	permission android.permission.FOREGROUND_SERVICE in package com.cnh.pf.phoenixapp
01-01,18:00:00.867,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.udw.service
01-01,18:00:00.868,W,PackageManager,Not	granting permission android.permission.SET_DEBUG_APP to package com.cnh.android.tractor (protectionLevel=50 flags=0x8be46)
01-01,18:00:00.868,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.android.tractor
01-01,18:00:00.868,W,PackageManager,Not	granting permission android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS to package com.android.browser (protectionLevel=2 flags=0x89be45)
01-01,18:00:00.868,W,PackageManager,Unknown	permission com.android.launcher.permission.INSTALL_SHORTCUT in package com.android.browser
01-01,18:00:00.868,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.android.data.management
01-01,18:00:00.868,W,PackageManager,Unknown	permission cnh.action.CANNOT_ENGAGE_HIDE in package com.cnh.pf.android.vip
01-01,18:00:00.868,W,PackageManager,Unknown	permission cnh.action.CANNOT_ENGAGE_SHOW in package com.cnh.pf.android.vip
01-01,18:00:00.868,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.android.vip
01-01,18:00:00.868,W,PackageManager,Unknown	permission com.android.launcher.permission.READ_SETTINGS in package com.android.onetimeinitializer
01-01,18:00:00.868,W,PackageManager,Unknown	permission com.android.launcher.permission.WRITE_SETTINGS in package com.android.onetimeinitializer
01-01,18:00:00.869,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.android.screenmanager
01-01,18:00:00.869,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.vtudwservice
01-01,18:00:00.869,W,PackageManager,Unknown	permission android.permission.WRITE_INTERNAL_STORAGE in package com.cnh.radio.RadioApp
01-01,18:00:00.869,W,PackageManager,Not	granting permission android.permission.SET_DEBUG_APP to package com.cnh.radio.RadioApp (protectionLevel=50 flags=0x8be46)
01-01,18:00:00.869,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.radio.RadioApp
01-01,18:00:00.869,W,PackageManager,Unknown	permission com.cnh.android.permission.RECEIVE_BOOT_COMPLETED in package com.cnh.android.utservice
01-01,18:00:00.870,W,PackageManager,Unknown	permission android.permission.READ_MEDIA_STORAGE in package com.cnh.android.appInstaller
01-01,18:00:00.870,W,PackageManager,Unknown	permission com.cnh.android.intent.action.BOOT_COMPLETED_PRI_3 in package com.cnh.android.connectivity
01-01,18:00:00.870,W,PackageManager,Unknown	permission com.google.android.googleapps.permission.GOOGLE_AUTH in package com.android.settings
01-01,18:00:00.870,W,PackageManager,Unknown	permission com.android.launcher.permission.READ_SETTINGS in package com.android.settings
01-01,18:00:00.870,W,PackageManager,Unknown	permission com.android.launcher.permission.WRITE_SETTINGS in package com.android.settings
01-01,18:00:00.871,W,PackageManager,Unknown	permission com.cnh.android.intent.action.BOOT_COMPLETED_PRI_3 in package com.cnhi.messaging.service
01-01,18:00:00.871,W,PackageManager,Not	granting permission android.permission.INJECT_EVENTS to package com.teamviewer.host.cnh (protectionLevel=2 flags=0x183e44)
01-01,18:00:00.871,W,PackageManager,Unknown	permission android.permission.CAPTURE_SECURE_VIDEO_OUTPUT in package com.teamviewer.host.cnh
01-01,18:00:00.871,W,PackageManager,Unknown	permission android.permission.CAPTURE_VIDEO_OUTPUT in package com.teamviewer.host.cnh
01-01,18:00:00.871,W,PackageManager,Not	granting permission android.permission.READ_FRAME_BUFFER to package com.teamviewer.host.cnh (protectionLevel=18 flags=0x183e44)
01-01,18:00:00.871,W,PackageManager,Not	granting permission android.permission.ACCESS_SURFACE_FLINGER to package com.teamviewer.host.cnh (protectionLevel=2 flags=0x183e44)
01-01,18:00:00.871,W,PackageManager,Unknown	permission com.android.remotecontrolservice.REMOTE_CONTROL in package com.teamviewer.host.cnh
01-01,18:00:00.871,W,PackageManager,Unknown	permission com.google.android.c2dm.permission.RECEIVE in package com.teamviewer.host.cnh
01-01,18:00:00.871,W,PackageManager,Unknown	permission com.cnh.android.permission.RECEIVE_BOOT_COMPLETED in package com.cnh.pf.alert
01-01,18:00:00.873,W,PackageManager,Not	granting permission android.permission.ACCESS_ALL_EXTERNAL_STORAGE to package com.cnh.pf.logapp (protectionLevel=2 flags=0x8be46)
01-01,18:00:00.873,W,PackageManager,Unknown	permission android.permission.READ_MEDIA_STORAGE in package com.cnh.pf.logapp
01-01,18:00:00.873,W,PackageManager,Not	granting permission android.permission.DUMP to package com.cnh.pf.logapp (protectionLevel=50 flags=0x8be46)
01-01,18:00:00.873,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.android.iso.setup
01-01,18:00:00.873,W,PackageManager,Unknown	permission android.permission.READ_MEDIA_STORAGE in package com.cnh.android.usbmodetoggle
01-01,18:00:00.875,W,PackageManager,Unknown	permission android.permission.CAPTURE_SECURE_VIDEO_OUTPUT in package com.teamviewer.quicksupport.addon.cnhi
01-01,18:00:00.875,W,PackageManager,Unknown	permission android.permission.CAPTURE_VIDEO_OUTPUT in package com.teamviewer.quicksupport.addon.cnhi
